,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,trans_depth,method,host,uri,referrer,version,user_agent,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types
1969,3565.294810,CqOrU9ECOTl3zRCu,10.0.2.200,50540.0,104.96.142.82,80.0,,,,,,,,,,,,,,,,,,,4.0,GET,mycdn.media.net,/__media__/js/util/nrr.js?v=80,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,37360.0,200,OK,-,-,(empty),-,-,-,-,-,-,FxGbRz3ALyUiR1nDxf,-,text/plain
1970,3565.273451,CrR4ks43SJrx89k4B3,10.0.2.200,50558.0,54.77.91.81,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,r.skimresources.com,"/api/?callback=skimlinksApplyHandlers&data={""pubcode"":""74968X1525080"",""domains"":[""deringhall.com"",""subscribe.hearstmags.com"",""preferences.hearstmags.com"",""facebook.com"",""twitter.com"",""pinterest.com"",""instagram.com"",""sweepstakes.housebeautiful.com"",""inhabitat.com"",""gofriday.eu"",""tinywoodhomes.webs.com"",""tinyheirloom.com"",""tinyhouseswoon.com"",""tinyhousetalk.com"",""houseplans.com"",""puresalvageliving.com"",""tinytexashouses.com"",""en.wikipedia.org"",""hbmediakit.com"",""hearst.com"",""w1.buysub.com"",""designconnectdirectory.com""],""page"":""http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?""}",http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,180.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fh4hQl1QZGjq6OrHVb,-,text/plain
1971,3565.336364,C4oyso12X7kOP48yul,10.0.2.200,50427.0,37.252.163.206,80.0,,,,,,,,,,,,,,,,,,,3.0,GET,ib.adnxs.com,/pxj?bidder=96&seg=2535736&action=incr_cm_freq(),http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,43.0,200,OK,-,-,(empty),-,-,-,-,-,-,FwT6kH2vU3liPjSnMd,-,image/gif
1972,3565.253915,Cn2eyA15oXzjqk132d,10.0.2.200,50556.0,52.19.216.213,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,p.skimresources.com,/px.gif?ch=1&rn=5.5590356841069895,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,43.0,200,OK,-,-,(empty),-,-,-,-,-,-,FBJXiX3BZQeBIzcHBi,-,image/gif
1973,3565.502688,C6IXXD1hY0rdoJwvv8,10.0.2.200,50563.0,52.19.216.213,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,p.skimresources.com,/px.gif?ch=2&rn=5.5590356841069895,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,43.0,200,OK,-,-,(empty),-,-,-,-,-,-,FMTPaQ35w3ZnrF76n,-,image/gif
1974,3565.338938,CqOrU9ECOTl3zRCu,10.0.2.200,50540.0,104.96.142.82,80.0,,,,,,,,,,,,,,,,,,,5.0,GET,mycdn.media.net,/__media__/pics/800015191/tran.png,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,107.0,200,OK,-,-,(empty),-,-,-,-,-,-,FXGN5K2BOl6poY4db4,-,image/png
1975,3563.989145,Cu12Es4abNTdVdKiwi,10.0.2.200,50537.0,54.230.200.89,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,d2ymkpxi1rgldj.cloudfront.net,/web-clients/core/production/mainWedMar162016111500GMT0200IST.js,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,251856.0,200,OK,-,-,(empty),-,-,-,-,-,-,Ff3eAH2dgPoEhQ7T6c,-,text/plain
1976,3565.561290,CqOrU9ECOTl3zRCu,10.0.2.200,50540.0,104.96.142.82,80.0,,,,,,,,,,,,,,,,,,,6.0,GET,mycdn.media.net,/__media__/pics/800010042/footerbranding.png,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,4097.0,200,OK,-,-,(empty),-,-,-,-,-,-,FIlhYn2U08KRAOydE9,-,image/png
1977,3565.777060,CqOrU9ECOTl3zRCu,10.0.2.200,50540.0,104.96.142.82,80.0,,,,,,,,,,,,,,,,,,,7.0,GET,mycdn.media.net,/__media__/pics/800016825/info.png,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,393.0,200,OK,-,-,(empty),-,-,-,-,-,-,FEkn4N1lpZNd52ie59,-,image/png
1978,3566.101748,C9y4Kf3J4gZ38cd63h,10.0.2.200,50414.0,52.18.40.183,80.0,,,,,,,,,,,,,,,,,,,8.0,GET,bcp.crwdcntrl.net,/5/c=7507/pv=y?https://x.skimresources.com/?provider=lotame&skim_mapping=true&provider_id=${profile_id},-,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,0.0,302,Found,-,-,(empty),-,-,-,-,-,-,-,-,-
1979,3566.107351,CMyN5B2QOTGPnjyzzc,10.0.2.200,50469.0,185.31.17.249,80.0,,,,,,,,,,,,,,,,,,,5.0,GET,hbu.h-cdn.co,/assets/housebeautiful/20160315154311/js/rams.js,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,0.0,304,Not Modified,-,-,(empty),-,-,-,-,-,-,-,-,-
1980,3566.136687,Ci9jEP2TaWoX8czJa3,10.0.2.200,50565.0,54.72.141.52,80.0,,,,,,,,,,,,,,,,,,,1.0,POST,t.skimresources.com,/api/track.php,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",580.0,22.0,200,OK,-,-,(empty),-,-,-,FRGvWF1eD64YzIG8W4,-,text/plain,FsmAAv1mnnYVdRGVal,-,text/plain
1981,3566.136306,Co811v1gZuvXa2eaCg,10.0.2.200,50566.0,54.72.141.52,80.0,,,,,,,,,,,,,,,,,,,1.0,POST,t.skimresources.com,/api/link,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",25380.0,22.0,200,OK,-,-,(empty),-,-,-,FfUZrx4zWv4kdA5YEh,-,text/plain,FJ3Nc64TEttZC9ysyk,-,text/plain
1982,3567.150876,CWO2R43gPcwm6weaB8,10.0.2.200,50571.0,62.210.79.188,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,www.popup-house.com,/wp-content/uploads/2014/03/PopUp-House-exterior-12-320x200.jpg,http://www.popup-house.com/en/,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,27206.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fa5YK43LTtf68XeUP5,-,image/jpeg
1983,3567.252219,CWO2R43gPcwm6weaB8,10.0.2.200,50571.0,62.210.79.188,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,www.popup-house.com,/wp-content/uploads/2014/03/STD08_CODEX_PICT05.jpg,http://www.popup-house.com/en/,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,439146.0,200,OK,-,-,(empty),-,-,-,-,-,-,FT8DZN3DBxFEhHdcF,-,image/jpeg
1984,3568.207567,Cu12Es4abNTdVdKiwi,10.0.2.200,50537.0,54.230.200.89,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,d2ymkpxi1rgldj.cloudfront.net,/web-clients/ui/CUSTOM_UI_QziGYBYA7ip5xtynd0lS1U/widget.js?version=1454510236372,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,19682.0,200,OK,-,-,(empty),-,-,-,-,-,-,FR3RCG3543SgVFcER1,-,text/plain
1985,3568.208410,CSpIwq2pBiOXZMd8s9,10.0.2.200,50544.0,54.230.200.89,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,d2ymkpxi1rgldj.cloudfront.net,/web-clients/ui/CUSTOM_UI_7FWB7KUmEMIB3oapoKO6Fg/widget.js?version=1454510175742,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,19682.0,200,OK,-,-,(empty),-,-,-,-,-,-,FIm63LiYQWqSG89a2,-,text/plain
1986,3568.188614,Ce7KRg3nHKV52ZazBj,10.0.2.200,50572.0,50.17.248.29,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,papi.mynativeplatform.com,/pub2/web/widget2.js?callback=jQuery111108708200966324469_1458390431769&widget_key=QziGYBYA7ip5xtynd0lS1U&widget_num=1&widget_type=CUSTOM_UI_QziGYBYA7ip5xtynd0lS1U&pageId=xg7wdbal7yt75fz8kfwghkt9&url=http://www.housebeautiful.com/default/g2370/tiny-house/&referrer=https://www.google.cz/&list_size=6&external_size=2&_=1458390431770,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,9772.0,200,OK,-,-,(empty),-,-,-,-,-,-,F4Kp7o1qUCMz0lOTo8,-,text/plain
1987,3565.598453,CZwDar3Yq2svNq4I9b,10.0.2.200,50564.0,104.96.142.82,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,mycdn.media.net,/__media__/pics/fonts/brandonGrot/BrandonGrotW01-Bold.woff,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,22455.0,200,OK,-,-,(empty),-,-,-,-,-,-,FoCqis1SRzfczOyfg9,-,application/font-woff
1988,3568.489348,CbKoM81e97aj95Wroe,10.0.2.200,50576.0,178.250.2.71,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,cas.criteo.com,/delivery/0.1/napi.jsonp?zoneid=369673&publisherid=17042&callback=jsonpCallbackmue1e31e1fapfaqglln4p9zfr&_=1458390431773,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,81.0,200,OK,-,-,(empty),-,-,-,-,-,-,FMj3uA4WB9vchzFZU5,-,text/plain
1989,3568.190842,CyQ1bGime9epYM98h,10.0.2.200,50573.0,50.17.248.29,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,papi.mynativeplatform.com,/pub2/web/widget2.js?callback=jQuery111108708200966324469_1458390431771&widget_key=7FWB7KUmEMIB3oapoKO6Fg&widget_num=2&widget_type=CUSTOM_UI_7FWB7KUmEMIB3oapoKO6Fg&pageId=xg7wdbal7yt75fz8kfwghkt9&url=http://www.housebeautiful.com/default/g2370/tiny-house/&referrer=https://www.google.cz/&list_size=6&external_size=2&_=1458390431772,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,174.0,200,OK,-,-,(empty),-,-,-,-,-,-,FVSxRNZLBSy3OZfWj,-,text/plain
1990,3568.541997,Ce7KRg3nHKV52ZazBj,10.0.2.200,50572.0,50.17.248.29,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,papi.mynativeplatform.com,"/pub2/error/log.js?widget_key=7FWB7KUmEMIB3oapoKO6Fg&msg=parseClientDsp1: clientDsp1 server returned bad response status: SUCCESS_NO_AD, returning empty object&url=http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?",http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,8.0,200,OK,-,-,(empty),-,-,-,-,-,-,FxvVsY3rr3xhxZFlbi,-,-
1991,3568.191231,C74yr21aLrINEdfjQ7,10.0.2.200,50574.0,50.17.248.29,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,papi.mynativeplatform.com,/pub2/report.json?name=ping&nocache=1458390431855&widget_key=QziGYBYA7ip5xtynd0lS1U&widget_num=1&ad_id=&url=http://www.housebeautiful.com/default/g2370/tiny-house/,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,2.0,200,OK,-,-,(empty),-,-,-,-,-,-,FQ5vKjXxYcwZm7Bh3,-,-
1992,3568.191754,ClhA952ZfiOTptBzM2,10.0.2.200,50575.0,50.17.248.29,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,papi.mynativeplatform.com,/pub2/report.json?name=ping&nocache=1458390431871&widget_key=7FWB7KUmEMIB3oapoKO6Fg&widget_num=2&ad_id=&url=http://www.housebeautiful.com/default/g2370/tiny-house/,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,2.0,200,OK,-,-,(empty),-,-,-,-,-,-,FS7msTidEu4OtoFe8,-,-
1993,3568.658238,C6nVh432FoWsDXlnRh,10.0.2.200,50577.0,50.17.248.29,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,papi.mynativeplatform.com,"/pub2/error/log.js?widget_key=7FWB7KUmEMIB3oapoKO6Fg&msg=parseClientDsp1: clientDsp1 server returned no items, returning empty object&url=http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?",http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,8.0,200,OK,-,-,(empty),-,-,-,-,-,-,FJZZ8h34vqGuZztHA,-,-
1994,3568.667573,Ce7KRg3nHKV52ZazBj,10.0.2.200,50572.0,50.17.248.29,80.0,,,,,,,,,,,,,,,,,,,3.0,GET,papi.mynativeplatform.com,/pub2/error/log.js?widget_key=7FWB7KUmEMIB3oapoKO6Fg&msg=dataLoader: Error loading data from: undefined&url=http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,8.0,200,OK,-,-,(empty),-,-,-,-,-,-,F3dkIf4yloiQrkbogc,-,-
1995,3568.348190,CYxDTg11ouCZOMbbzj,10.0.2.200,50559.0,104.96.142.82,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,mycdn.media.net,/__media__/pics/fonts/StoneSerif/StoneSerifITCW01-SemiBold.woff,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,38979.0,200,OK,-,-,(empty),-,-,-,-,-,-,FP0Da24lzd3DJxIcH,-,application/font-woff
1996,3568.661423,CyQ1bGime9epYM98h,10.0.2.200,50573.0,50.17.248.29,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,papi.mynativeplatform.com,/pub2/report.json?name=third_party_response&nocache=1458390432353&widget_key=QziGYBYA7ip5xtynd0lS1U&widget_num=1&ad_id=&response[response_status]=1&response[status_message]=&provider_id=157&dsp_successful_response_count=0&dsp_served_item_count=0&position=0&request_id=56ed4dbde4b04dd539346db9&content_list_id=56ed4dbde4b04dd539346db9$null$17042$Z-2$N-1$R-1$A-1.00$S3$EXRfalse$V13341$FISNtISStIIPtESNfESSfEIPf$JEXPLOITATION$Tfalse$QI20$QU10$EXT2$CSECP$CPFST$IPEXP$P0$_Pop_1_2.20_Age_4_1458014519296.00_Pop_2_2.00_Age_5_1457995382784.00_Pop_0_1.80_Age_3_1457989746688.00&url=http://www.housebeautiful.com/default/g2370/tiny-house/,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,2.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fc3KUB3BBAlj7aDWl,-,-
1997,3568.667885,CFahXd18yHdSHYquij,10.0.2.200,50578.0,50.17.248.29,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,papi.mynativeplatform.com,/pub2/error/log.js?widget_key=7FWB7KUmEMIB3oapoKO6Fg&msg=The user-agent platform: desktop doesn't match the widget platform: MOBILE_ALL&url=http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,8.0,200,OK,-,-,(empty),-,-,-,-,-,-,FkwrvQVg2G3eIKkri,-,-
1998,3569.142910,CMyN5B2QOTGPnjyzzc,10.0.2.200,50469.0,185.31.17.249,80.0,,,,,,,,,,,,,,,,,,,6.0,GET,hbu.h-cdn.co,/assets/housebeautiful/20160315154311/images/favicon.ico,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,1622.0,200,OK,-,-,(empty),-,-,-,-,-,-,FsKc2q3TaENupMRxF1,-,image/png
1999,3569.001860,Cv4YSzrBoJWAeRvWa,10.0.2.200,50546.0,195.113.232.80,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,qsearch.media.net,/bql.php?v=1&&hvsid=00001458390428033024683692088756&geo=50.08|14.47&lper=100&fp=fh/OIHlZuGZgzkAV9/Nc8QQHU3otKjVkNFNZc3gZZ1+KzjM0Y6Qb2Cy62oJ0HQg8nwQ4p6I8dX2nqKEcsQrc2w5MXWFgcbLpgtcic9tV+T8vpdyNB+Cj6fWbFfVcPuSi&lpid=&tsid=568&ksu=178&q=&prv=&type=&ps=&cme=+5iPEAznWlZ5dStU1bQZ5Bf8y7SQ0ToVQj78NgWHcGuz5ArjQ764x47ZHE/BRIBc+ZbeJcjK1YD+qfJIUA2t+mjLxotzQQvxNlnwXizKWCCsSbb5K4pIP2cfCoZ+rLOsSj+EwvOBuHBlHDQuQNQjS3hxqNI+iAsDbEXqReLt/Grt/JTjjFYSgb1u11BuKG+h||SKuUSfCLRUliRt3Vf8dxRJsf5Qhc3puH|5gDUJdTGiJzedmq9hanWYg==|N7fu2vKt8/s=|eCTMI5yEthdppbSG2lBT8CbB9uizW5AmhfBsmkvYhbWojljbeM89lbO/LJGgZMkqRpKFHLrDcg2MBdgaKt9vqj33mgJKsRJ6gSsFW15A7oMrz2q5eZ+hMlSj+aVhlo80|Jf0d+WoAdPugZdiC0MCJNE/bgSAnYuEiZiHpPCUNUaI=|uvTniEvPeBOBP2KLvZwB/qu+jO7+R0scDA3FB7IX38yZm9ot3R+/1w==|&hint=&td=&cc=CZ&wsip=2886952290&bca=0&ugd=4&&rc=0&oref=http://www.google.cz&fdkt=266&kwd[]=Tiny Homes For Rent&kwt[]=266&kbc[]=19782&kwp[]=1&kid[]=322484490&kbc2[]=0&ktd[]=15963809357234944&kwd[]=Tips to Sell House Fast&kwt[]=266&kbc[]=19782&kwp[]=2&kid[]=316544540&kbc2[]=0&ktd[]=15963809357234944&kwd[]=Tiny Homes for Sale&kwt[]=266&kbc[]=107147&kwp[]=3&kid[]=171243018&kbc2[]=0&ktd[]=15960510822351360&kwd[]=Small Houses On Sale&kwt[]=307&kbc[]=45945&kwp[]=4&kid[]=324642683&kbc2[]=0&ktd[]=15963809357234944&kwd[]=Small Cottage House Plans&kwt[]=202&kbc[]=small houses&kwp[]=5&kid[]=26319568&kbc2[]=&ktd[]=15960510822351360&kwd[]=Used Tiny Home Sale&kwt[]=266&kbc[]=94449&kwp[]=6&kid[]=322484501&kbc2[]=1&ktd[]=15960510822351360&kwd[]=Tiny House Interior&kwt[]=307&kbc[]=109938&kwp[]=7&kid[]=171243095&kbc2[]=&ktd[]=15960510822351360&kwd[]=Modern Small House Designs&kwt[]=265&kbc[]=136107&kwp[]=8&kid[]=124650746&kbc2[]=&ktd[]=15960510822351360&kwd[]=Small House Decor Ideas&kwt[]=307&kbc[]=104259&kwp[]=9&kid[]=321743046&kbc2[]=0&ktd[]=15963809357234944&rand=1458390429278&cid=8CU485480&vwid=1458392505490043672&vi=1458392505490043672&slnkp=no&dytm=1458390428529&verid=121199&hvsid=00001458390428033024683692088756&upk=1458390428.13798&sttm=1458390428033&=&tdAdd[]=|@|abp:3:2&tdAdd[]=|@|abp:3:2&tdAdd[]=|@|abp:3:2&tdAdd[]=|@|abp:3:2&tdAdd[]=|@|abp:3:2&tdAdd[]=|@|abp:3:2&tdAdd[]=|@|abp:3:2&tdAdd[]=|@|abp:3:2&tdAdd[]=|@|abp:3:2&matm=1458390429292&vsid=1013927356920854&abpl=2&oRurl=http://cdn3ncal.media.net/mediamain.html?&esi=1&&cid=8CU485480&cpcd=6GEImc5BBHezHcbSVUhNig%3D%3D&crid=702844983&pid=8PO756Q3F&size=800x175&cpnet=yVb1sHm%2B0KIh29BOFTjjrEVV5bJvGFymhFDt8dgmCyY%3D&cme=XCnoaPbBPZR54rXqkagfF2bXS%2BXMLGgvxfmqnfG%2FlVKb3U2zcu%2BIickkdbYnwe8RuqfIRg3T%2B98iCZJMB2Ll1XO2l62FesFpeTVUDTlLkR7aj1blO2Oy8hUGAe8kSRhL6fMYotSfhyI%3D%7C%7CSKuUSfCLRUliRt3Vf8dxRJsf5Qhc3puH%7C5gDUJdTGiJzedmq9hanWYg%3D%3D%7CN7fu2vKt8%2Fs%3D%7CeCTMI5yEthdppbSG2lBT8CbB9uizW5AmhfBsmkvYhbWojljbeM89lbO%2FLJGgZMkqRpKFHLrDcg2MBdgaKt9vqj33mgJKsRJ6gSsFW15A7oMrz2q5eZ%2BhMlSj%2BaVhlo80%7CJf0d%2BWoAdPugZdiC0MCJNE%2FbgSAnYuEiZiHpPCUNUaI%3D%7C&cc=CZ&bf=0&staticIframe=1&vif=1&chid=200427283&nse=3&vi=1458392505490043672&lw=1&ugd=4&nb=1&fvips=0&vpf=000&ap=0&pf=0&isOffice=0,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,15.0,200,OK,-,-,(empty),-,-,-,-,-,-,FUlH2X2c7HMcs9QN2i,-,text/plain
2000,3569.255015,C1O5PC1l0UUTe1JzGk,10.0.2.200,50579.0,54.230.200.89,80.0,,,,,,,,,,,,,,,,,,,1.0,GET,d2ymkpxi1rgldj.cloudfront.net,/static/assets/widgetNetworkData/production/13879/networkData.json,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,108.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fk9YbKz42ttoFs61i,-,text/json
2001,3569.327439,CMyN5B2QOTGPnjyzzc,10.0.2.200,50469.0,185.31.17.249,80.0,,,,,,,,,,,,,,,,,,,7.0,GET,hbu.h-cdn.co,/assets/16/11/1600x800/landscape-1457974897-kitchen.jpg,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,172286.0,200,OK,-,-,(empty),-,-,-,-,-,-,F0GqxC1j2Su40cmak7,-,image/jpeg
2002,3569.329500,C1O5PC1l0UUTe1JzGk,10.0.2.200,50579.0,54.230.200.89,80.0,,,,,,,,,,,,,,,,,,,2.0,GET,d2ymkpxi1rgldj.cloudfront.net,/web-clients/fonts/hearst/HouseBeautiful/BrandonGrot/5eb8ec44-bd3d-4f8e-a022-4435afe8c772.woff2,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,17368.0,200,OK,-,-,(empty),-,-,-,-,-,-,F6icEJ2adLoBfRrSAc,-,application/font-woff2
2003,3569.517937,Cu12Es4abNTdVdKiwi,10.0.2.200,50537.0,54.230.200.89,80.0,,,,,,,,,,,,,,,,,,,3.0,GET,d2ymkpxi1rgldj.cloudfront.net,/static/assets/logo/hearstnative.png,http://www.housebeautiful.com/design-inspiration/house-tours/g2370/tiny-houses/?,1.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",0.0,68.0,200,OK,-,-,(empty),-,-,-,-,-,-,FBz8ZL1K1fHWVBemb9,-,image/png
